gene_1,gene_2,gene_3,gene_4,gene_6,gene_7,gene_10,gene_11,gene_12,gene_13,gene_14,gene_17,gene_18,gene_19,gene_20,gene_21,gene_22,gene_23,gene_24,gene_25,gene_26,gene_27,gene_28,gene_29,gene_30,gene_31,gene_32,gene_33,gene_34,gene_35,gene_36,gene_37,gene_38,gene_39,gene_40,gene_41,gene_42,gene_43,gene_44,gene_45,gene_46,gene_47,gene_48,gene_49,Class
1.615887074,3.345864707,6.665691217,9.961765114,7.551739018,0.518031493,1.844827514,0,2.008666157,0,0.518031493,0.89840186,6.559406154,10.48885439,4.679457579,0,6.883559725,0,2.008666157,2.2892738,0,9.133784409,5.879938519,5.280588914,5.81499639,0,6.57837873,0.518031493,14.32748949,9.203100803,4.086138349,2.2892738,9.381891146,2.628563649,9.035065747,0,0,0.518031493,5.098659571,4.654928118,9.898524301,10.23896594,11.01082179,0,3
1.290424404,1.064124065,5.832439418,9.767818641,5.086579981,0.708584557,0,0.708584557,2.443474045,0,0,0,8.945888574,9.696828465,3.10611377,2.986520157,9.439203399,0,0,0,0,9.004071553,6.051463464,5.795522808,6.642957111,0,6.931588513,0,15.12187343,10.34204132,3.839808459,0,9.117136576,5.086579981,9.103893613,0,0,0,0,6.338267514,9.385493593,10.91032793,11.58281471,1.181675061,3
2.298218402,1.477211031,7.076120799,8.76963291,5.663757328,0,2.557777671,0,1.784085143,0,1.394678761,0,8.319825639,9.856216969,2.090413104,0,8.507529065,0,0,0,0.492929907,8.804224616,6.421645777,4.548640067,7.399350565,0,5.503558636,0.492929907,15.41398486,9.853677591,3.127517727,0,9.507969021,4.69194168,9.257383128,0,0,0,0,5.888706725,8.491291939,9.323995978,10.37247333,0.492929907,3
2.758601664,1.493186172,6.191051316,8.778491147,5.367440962,0,0.559638645,0,1.752534526,0,0.3068455,0,8.429691277,10.17481336,2.635290054,6.073537492,7.793375711,0,0,0.961845549,0,8.216396659,5.219315687,5.337907291,9.194845481,0,6.609663373,1.127501219,15.69774678,10.27201152,2.689276793,0,9.063004017,4.612252226,8.73020518,0,0,0,0.3068455,5.769541672,8.977425903,9.910723669,10.88416289,1.127501219,3
2.870404177,1.268614046,6.516157013,9.287569257,6.674658376,0.825541427,0,0.471031344,1.109895411,0,0.471031344,0,5.220848427,10.28998428,2.281253134,4.511158062,7.125258473,0,0.825541427,0.825541427,0,9.04868031,4.524044864,4.99494171,8.233619677,1.347325492,8.295934198,0,15.01663421,9.932306302,2.161855443,0,9.086059244,5.235707916,8.396206594,0,0,0,0.471031344,6.412271751,9.407250766,9.873545621,10.88549048,0.471031344,3
3.849078522,1.154323965,6.038890464,9.142020238,6.450343585,0.937193711,1.500598124,1.500598124,2.071007493,0,0.543396896,0,9.791999604,9.717145167,2.974694497,0,7.343940739,0,0,1.716771456,0,9.292717342,5.804448573,5.798649353,8.407144524,0,6.022234635,0,14.56368488,10.06576616,4.758697593,0,9.175502146,5.444189976,9.389362456,0,0,0,0,5.992380972,9.270451853,10.26607204,10.78184326,1.246225649,3
1.675048096,2.189571571,6.885781773,9.616456949,6.484816451,0,1.377734578,0.400210007,2.947497848,0.400210007,0,0,8.906704235,9.104014219,3.404848639,6.407974703,8.59700966,0,0,1.377734578,0,8.855843353,5.37866074,4.774038509,7.46634162,0.970264679,9.22958552,0.400210007,15.04479111,10.46344263,2.535007812,0,9.366890437,3.404848639,8.605323943,0,0.400210007,0,0,5.871582481,9.360588144,9.774375273,11.26178936,0.970264679,3
2.262673687,1.863859179,6.838624074,9.012979233,7.300791823,1.38388397,1.38388397,2.249718381,3.413851297,0,0,0,7.987070692,9.178425834,2.895031121,4.988675599,8.540298555,0,0,0,0.619741659,8.766886639,4.382141535,5.142548225,4.09563754,0,8.072856116,0.619741659,14.26742314,10.24444709,1.38388397,0,9.230899479,3.339336953,9.773211752,0,0,1.38388397,0,6.042707804,9.280285925,10.30505852,10.9046572,1.653610384,3
2.956428433,0.989720329,6.584741571,8.841262412,7.823290804,1.52115127,1.52115127,1.52115127,2.399061691,0,0.341644241,0,8.564168548,8.691753986,4.551017602,0,8.188222872,0,1.977756163,2.244978366,0.341644241,9.815938811,5.433363439,5.465037388,7.007924291,0,6.252761924,0.341644241,14.99067128,9.297771478,5.468609382,0,9.733671251,7.489719537,8.775939438,0,0,0.849198652,0.849198652,6.940483921,9.033725826,9.431052504,11.20869161,0.849198652,3
2.84567069,2.891652488,5.980948403,9.220525855,7.22308462,0.570462931,0.97819563,0.570462931,2.663299072,0,0,0,9.339780983,9.555051131,2.663299072,1.459851251,8.710999239,0,0,1.555767083,0,9.148379976,4.911648444,4.54163254,7.444095534,0,8.238777308,0.97819563,14.96797372,11.07107348,2.135830339,0,9.426732297,3.714201549,9.803898622,0,0,0,0,6.518725534,9.004580042,9.714285019,11.11242647,0,3
1.373787394,1.395995039,6.359876038,9.346245558,5.463046938,0,0.852638117,0,3.468909092,0,0,0,8.933433956,9.130902563,1.933685934,3.843602022,9.147398289,0,0,0.488412176,0.488412176,9.070561067,5.716203506,4.717330957,8.022728442,0,9.493597302,0,15.73178306,10.62751565,2.330271553,0,9.493016802,5.514816607,8.452508953,0,0,0.488412176,0,5.071891353,8.828663313,9.729115967,11.42331029,1.143197476,3
1.783875677,1.593975179,6.305768106,9.705323082,6.295546717,0.547548539,0,0,2.709136211,0,0,0,10.10643208,9.141935967,2.44948214,4.923439212,8.508931702,0,0,0.943508801,0,9.344346956,4.827249962,6.141124158,8.253615879,0,6.719279288,0,14.71545263,10.67854732,3.119937123,0,9.261051216,3.700639462,9.792761017,0,0,0,0,6.303999875,9.075184965,9.640049671,11.40343816,1.054570675,3
1.400483281,2.900354832,5.514169613,9.656844918,5.286729627,1.521352314,1.168064328,0,2.041838725,0.699107385,0,0,9.370580617,10.59850851,1.168064328,3.711120418,8.221239093,0,0,1.521352314,0,9.134901151,6.654867987,6.837590091,7.077467334,0,6.031198877,0.699107385,15.19005614,10.36744751,2.725043085,0,9.19292401,3.186817459,9.401502478,0,0,0,0,6.572196948,8.703557562,9.975518417,11.31135098,1.168064328,3
2.528396285,2.620304882,6.350180739,9.007259986,9.862189448,1.446203286,1.197676709,0.897162963,2.900779881,0,0,0,9.493269048,8.828593503,4.942711543,5.251150991,8.409132076,0,0,2.153740494,0.517225293,10.03046023,4.22342255,4.426855132,7.275621701,0,7.160879862,0,14.84565666,10.922629,5.149649582,0,9.748900603,7.29159435,9.533279111,0,0,0,0,6.85967144,8.675727736,10.18755003,10.98042523,1.446203286,3
1.928275562,2.447684981,6.551608298,9.822672796,8.394809929,1.620445653,3.69259458,1.026658438,3.369620028,0.602836912,0,0,10.55718605,9.193633774,4.094134706,1.353887836,10.38153214,0,0,2.211230295,0,9.293600394,6.568027543,6.055911444,3.046386286,0,6.1458425,0.602836912,14.57758225,11.11322776,5.373522936,0,9.973941262,3.803929611,7.678339568,0,0,0,0,5.752336487,8.77215949,10.30788385,11.19943924,0.602836912,3
2.428517625,2.793542186,6.855117639,9.075821398,5.676493094,0,0.31022377,0,2.042294126,0,0,0,8.933702456,10.45613876,2.535679741,5.226489263,8.012334015,0,0,1.137241192,0,8.849914841,6.276785101,4.518950515,7.436836445,0.31022377,6.396416405,0,15.43107967,9.811459792,3.194938042,0,8.829516621,3.560286973,8.918046274,0,0,0,0,5.78718691,9.373274092,10.67051463,10.8445567,0,3
1.786638179,1.768459602,5.662159916,10.3603533,7.294280711,1.056097924,1.056097924,1.056097924,2.550161894,0,0,0,6.671250906,8.465162312,2.677327824,0,8.742865184,0,0,1.38901606,0,9.883154932,3.492314685,5.333037246,5.374166598,0,8.528524437,3.002828514,13.46287287,10.13586317,2.083383588,0,9.351946286,5.084047252,10.2126666,0,0,0.622649279,0,6.816484512,9.99572476,10.23480546,11.19323581,1.056097924,3
2.988102948,1.811471031,5.763507184,8.604753358,7.335854801,0.787850334,2.09396575,1.668754533,2.09396575,0.787850334,0.446997241,0,9.82771901,9.820782087,4.022909277,5.781244293,8.12724635,0,0,1.668754533,0,9.763451413,5.665731005,4.834407842,8.214518267,0,5.838780367,0.446997241,14.52215852,10.11110958,3.481647688,0,9.588675289,5.996400046,9.586633406,0.446997241,0,0,0,5.75577155,8.730982929,9.791514564,11.59203183,0.446997241,3
2.205298666,2.187641078,6.31741985,9.504119811,6.2078909,0.69884077,0,0.391327807,1.520899925,1.355072662,0.391327807,0,5.489892906,10.78451216,1.927744783,4.132140843,7.839884025,0,0,0,0,8.366650062,3.784147977,4.764282453,5.998827334,1.167679062,7.587072401,0,14.95790916,9.703851677,3.029859222,0,8.970010954,3.996198906,9.373978748,0,0,0,0.952259007,6.047217725,9.374654806,11.32564276,10.89464348,1.167679062,3
2.451962766,2.709180334,6.002497757,9.193163101,8.697537539,0.800413313,1.512934784,1.312142363,1.68916495,0,1.078814748,0,9.181234268,10.33132006,4.691668155,4.368174669,7.853346987,0,0,1.68916495,0,9.168275981,5.422851935,4.527652152,8.362566322,1.512934784,7.151381925,0,14.76655997,10.31292832,4.419066905,0,9.384585191,5.70509322,8.810266355,0,0,0.455018097,0,7.254083779,9.438775222,10.14734486,10.78226112,1.84619241,3
2.16079114,2.012461406,7.038447156,9.473949222,5.729299882,0,0.550605202,0,2.611668147,0,0.550605202,0,5.766725009,8.545813963,1.51551062,2.717407735,8.428113072,0,0,0,0,8.990086941,2.717407735,4.967703523,7.570978954,0.948227044,6.683766623,0,15.10098668,10.24163762,0.550605202,0,8.789536905,5.388771596,8.310553709,0,0,0,0,6.553784402,9.741665849,9.773422771,10.43856317,0.550605202,3
4.365685539,4.142609487,6.310825422,8.623929031,8.26818172,1.436801474,1.995520699,0.890329949,1.832201406,0,1.832201406,0,10.31339325,11.03823999,4.686758228,4.746468638,6.912949198,0,0,1.64800518,0,9.356927288,6.258221159,5.144996701,8.003686556,0.512783121,5.649422895,0.890329949,15.19517225,9.797019465,6.158306728,0,9.122959966,6.680591602,8.493327098,0,0,0,0,5.608868368,8.938235795,10.39659408,11.03530774,1.64800518,3
4.46365515,3.138044433,6.686598571,9.514252476,9.341456555,2.779007516,0,2.46220941,2.46220941,0.537146944,1.487589248,0,10.86164526,9.645170247,5.540929292,3.617827405,8.850286869,0,0,1.890018587,0,10.011395,5.635594792,6.06820431,6.940002264,1.890018587,6.493421575,0,14.56752239,10.64386521,5.247430078,0.537146944,9.736489877,7.513940728,8.621586713,0,0,0,0,6.614384465,8.457274161,10.31247459,10.8845445,1.702790505,3
3.095890672,3.216827326,6.195979427,9.328708582,7.973295565,1.149909668,1.781569545,0,2.983276384,0.491904391,0.491904391,0,8.756663061,9.288965249,4.142405269,0,8.643946355,0,0,0.491904391,0,9.625168188,6.204271815,5.884846977,6.983666295,0,6.866722562,0.85814018,14.93546435,10.80386473,4.357854587,0,9.457696883,4.859840376,9.042231189,0,0,0.491904391,0,6.634215702,8.977417316,9.904384744,11.26453643,1.600127,3
3.022048165,2.859969548,6.331800146,10.79082904,7.486473046,0.739156826,0.739156826,1.225460037,2.004033901,0,0,0,8.519750249,9.894622259,3.943630696,0,9.37387655,0,0,2.326220933,0,8.885970856,2.326220933,4.868968206,0.416407409,0,4.9101666,0.739156826,12.49703847,9.139794339,3.943630696,0,9.638367126,4.879666562,10.27878628,0,0,0,0,6.078547928,10.09151473,9.866459847,11.25941962,1.00266652,3
3.788998852,0.836974394,6.683457857,9.415699522,8.201423126,0.588900488,1.005831115,1.328951324,0.588900488,0,0.588900488,0,9.28890759,9.242840649,5.033652052,0,7.611489632,0,0,2.817336736,0,9.429473696,5.56598095,4.869219974,7.292330837,0.588900488,7.455466962,0,15.01879133,10.14605947,4.403404076,0,9.480246943,4.258956039,8.501455069,0,0,1.005831115,0.588900488,7.333495294,8.942353219,9.63184458,10.85241247,0.588900488,3
2.899620361,2.721197644,6.794233893,9.063206305,7.395859696,0.427069755,0.756083908,0.427069755,1.249688045,0,1.90912024,0,9.124147166,10.34811953,3.545795433,0,7.652041858,0,0,2.259784685,0.427069755,9.543874758,5.229357196,5.041137826,8.660780334,0,7.093021347,0,15.01220113,10.32428182,4.800578978,0,8.825388145,5.229357196,9.181761018,0,0,0,0.427069755,6.626874216,8.794383373,10.16415271,11.51347594,1.770321635,3
2.675364313,3.690752307,5.825765279,10.1503058,5.961046783,0,0,0,2.30873947,0,0,0,8.300970236,9.484367764,3.233182488,5.507268198,7.670082597,0,0,1.795600729,0,8.864653552,5.613195692,5.970630516,3.444441794,0,7.52801645,2.571239931,13.39531991,10.05095057,1.795600729,0,9.014201842,4.30626224,9.824300072,0,0,0.579469817,0,6.725127635,10.28215018,10.80608234,10.75829818,0.579469817,3
1.743601135,2.38291621,6.098992156,9.021257621,5.650595124,0,0.790271594,0.44858384,2.521327185,0,0,0,7.815633064,11.81005744,1.969970101,3.354282886,8.527398809,0,0,0,0,8.466227404,5.951970051,5.143968847,8.377253919,1.066330337,6.695590225,0.790271594,15.31800608,9.42262407,2.426640478,0,9.298607916,2.987175316,8.713121839,0,0,0,0.44858384,6.620208093,9.277568704,10.7774115,10.63082225,0.790271594,3
1.328549275,2.744505579,7.075660979,8.992080109,5.66778145,0,0,0.409146506,2.482899899,0,0.98812113,0,9.885571314,8.971497571,1.982144815,3.307661669,8.358488573,0,0,0,0,9.184022364,4.86773341,3.785226197,8.335242951,0,9.217143454,0,15.63043494,10.74765593,3.14875518,0,9.626037521,3.393443659,9.311580312,0,0,0,0.727441291,6.105780729,8.663878272,9.597015248,11.80799482,0,3
0,2.275752049,6.025050949,10.18167407,6.112777269,0.565889584,0.971295228,0,2.757812671,0,0,0,8.578802888,9.5298834,2.125055917,0,9.914350746,0,0,0.565889584,0,10.04668749,7.264329995,5.106775436,3.590613995,0.971295228,6.133651883,0,13.54434869,10.70569286,3.196166363,0,9.435968144,4.115241373,9.179336873,0,0,0,0.971295228,6.434539829,10.14419936,9.837667351,11.3354406,0.565889584,3
3.589739522,2.549817006,6.712980888,9.190642019,6.885891566,0.378400642,0.378400642,1.321697245,3.185501862,0,0.378400642,0,8.869331651,10.25319748,3.631884221,6.170013163,7.965368729,0,0,1.631988957,0.378400642,9.437749992,3.700051248,5.410069692,7.332296188,1.321697245,7.599511211,0,15.28733723,10.30267319,3.560335892,0,8.886803133,2.9256387,8.767767339,0,0.378400642,0.677891557,0.378400642,6.398757371,8.930024683,10.51390521,10.27290967,0.925771607,3
2.736323452,2.182628741,5.957199573,9.013328257,5.618872926,0.437227739,0.437227739,0.437227739,2.391712738,0,0.772307975,0,9.329747014,10.33139844,2.736323452,1.721285154,8.798465321,0,0,1.643348272,0.437227739,9.184590246,5.185795201,4.421923434,8.611353148,0,8.034485359,0,14.74225153,10.74039637,4.140549638,0,9.498099249,4.081441894,8.974262568,0,0,0,0.437227739,4.49779756,8.914133947,9.953384566,11.37343071,0.772307975,3
3.217851097,2.142315403,6.024547964,9.537583397,7.910390893,1.974419179,1.562230211,1.202950503,2.908889747,0,0,0,9.307911164,9.899018492,3.631476843,1.270708334,8.665151127,0,0,0.72334012,1.202950503,8.878746795,5.790824157,5.531403296,7.846537193,0.40653667,6.220037749,0.983020946,15.14232249,9.795016864,5.239699717,0.40653667,9.298248192,3.593078832,8.912272617,0,0,0,2.195568081,5.712383928,9.682929643,9.934485541,10.94117235,2.089226942,3
2.495081119,1.747301458,6.189298769,9.982137968,6.876074862,1.262433158,0.765110362,0.765110362,2.169091203,0,0.765110362,0,9.239133069,9.305227283,4.124154406,3.284454908,8.429599228,0,0,0,0,9.092487601,5.196673921,5.357552005,7.727198927,0.432638773,6.582602667,0.432638773,14.74459736,10.35004412,4.180895755,0,9.447157633,3.43199729,9.014631463,0,0,0,0.765110362,5.263875733,9.590834027,10.8830709,10.98690862,0,3
3.17010132,3.060894761,6.114012971,9.746153182,9.524633778,0.612777105,2.233949398,1.866274992,3.159887479,0,0,0,9.091477701,8.78897276,4.20653383,0,9.676025815,0,0,2.387748531,0.612777105,8.824771035,6.572774491,6.044350401,6.102947817,2.061776198,10.65417057,0.612777105,15.04399702,10.21423411,2.387748531,0,9.6694786,5.419690569,7.771416838,0,0,0,0,6.057820646,8.802716681,9.51005006,10.70883386,1.041453272,3
0,1.653472812,6.071194179,9.449437568,4.534466307,0,0,0.778460921,3.260582748,0,1.281312491,0,8.103093687,10.56879218,1.281312491,1.653472812,9.966195394,0,0,1.653472812,0,8.796010398,6.303205382,4.344352727,9.098584835,1.281312491,6.494007514,0,14.1772638,9.950636085,3.260582748,0,9.260456198,1.281312491,8.512116246,0,0,0,0,5.408976738,9.535390088,10.95511225,11.43601917,0,3
1.946955387,2.314406508,5.862890233,9.359896677,4.823662755,0,0,0,1.648097244,0,0.890407779,0,9.592249588,9.450697833,1.648097244,4.736718511,5.634035597,0,0,2.275483893,0,6.200933906,3.64672718,2.888051563,8.982885226,0.512783121,6.492300262,0,13.81999941,7.838806835,3.544880997,0,7.191098706,4.453886272,7.596256857,0,0,0,0,5.490743397,9.22747636,10.3829806,9.126423133,0,3
2.248140105,2.064469017,5.571892167,9.174441375,6.343960276,0,0.731443946,0.993130871,2.211604107,0,0.993130871,0,8.727740106,10.29041058,2.491186096,2.800371893,8.697078766,0,0,1.214560036,0.411643176,9.076377379,6.797998656,6.614715733,8.073755979,1.406427825,5.5278648,0,14.98034936,9.871951428,2.987975661,0,9.524770883,4.59166745,8.99842683,0,0,0,0.411643176,6.320311371,9.022439946,10.61073881,11.26875251,0.993130871,3
2.074882159,2.251688799,6.410020493,9.700359952,6.099608708,0,0,0.522055749,2.828530037,0,0,0,8.544253532,8.666934078,3.14525355,0,9.883304642,0,0,0.522055749,0,9.134657338,5.330454425,5.400920412,7.88522048,2.165976236,7.885702474,0,15.36911678,10.53373854,2.299742861,0.522055749,9.374322251,5.282780792,8.93581036,0,0,0.522055749,0.522055749,6.205675972,9.016967031,9.56325539,11.325193,0,3
3.151339301,3.503666755,6.792022388,9.22492779,8.937214902,0.667210912,3.206596342,3.673499891,2.653472812,0.667210912,1.978159013,0,9.196292286,8.853499823,3.010009957,7.488531076,10.40230862,0,3.111649001,0,0,9.797693946,6.897034657,8.164600259,1.121678557,5.568339223,7.044208306,0,14.58160075,10.21945897,2.178842096,0,10.17831627,5.181046878,9.3627263,0,0,0,0,5.930110457,8.523158102,9.881017574,11.16777564,1.466705419,3
0,1.304218969,6.948682604,9.12210582,4.571549401,0,0.45143533,0,3.295311607,0,0.794769348,0,10.29587223,9.637329484,1.071899932,4.895603152,8.664831241,0,1.071899932,1.836610908,0,9.224004087,5.585722721,4.191175711,8.416020564,0.45143533,6.063729424,0,15.71457288,10.76686014,3.44882168,0,9.584460852,5.293076147,9.240746024,0,0,0,0,6.466587969,8.618385502,9.745635672,11.30119322,0,3
0.592732095,1.58842082,7.586156738,9.623010856,6.816049248,0,0,0.587845009,2.466601019,1.004393523,0,0,0,11.05520786,3.562620987,0,10.07046983,0,0,0,9.949812123,8.522475606,1.174789893,4.926990931,0,0,5.819831652,1.32716997,13.28624008,6.663316152,0.587845009,0,9.533302475,0.811142174,9.728151812,0,0.323658291,0,2.651223943,6.698690778,9.830935041,8.818521465,11.50562302,0.323658291,4
3.460912899,3.618473603,5.661048373,9.73121719,8.435591093,1.033652052,0,2.640644063,2.719205349,0,0,0,0.763921421,10.10357632,5.67993606,6.363405899,9.097097188,0,0,1.033652052,4.523022413,8.267638791,5.094307865,4.756500281,0,1.457016363,7.092778279,0.43199729,13.26529125,7.043311692,1.033652052,0,9.34876577,0.763921421,9.652057997,0.763921421,0,0,2.166940346,5.756454913,9.95014614,10.02117432,10.90414536,0,4
1.131852846,2.351515261,6.845841273,9.196860276,7.853827273,0.462785263,2.257644299,4.201469196,2.56481713,3.581134284,0,0,0,9.986723789,5.412903438,3.84231514,6.32957392,0,0,0,7.158165325,9.528491228,5.115245535,7.981533034,0,0,4.906962729,0,15.64725885,7.783751292,0.81262144,0,9.379166063,0,8.760480449,0,0,0,2.009239665,5.450825242,9.807123042,9.308639371,11.25541221,0.462785263,4
4.317702028,3.64267847,6.790003056,8.435999387,8.573628254,1.216051258,1.041593449,1.757706017,2.313042641,0,0,0,1.371670371,9.708971771,5.045228892,5.297180409,8.758639637,0,0,1.757706017,1.757706017,9.329197613,2.713035895,6.66793469,0.84309947,1.371670371,6.847232777,1.371670371,16.96939776,9.059117289,1.371670371,0.338681125,9.318475023,0,10.01006648,0.612777105,0,0,2.825032544,7.61489385,9.363217081,9.92229301,10.81199274,1.041593449,4
4.416258765,4.188978457,6.664198369,9.070818638,7.915317724,0.906274914,1.857025515,1.857025515,2.16889872,0,0,0,3.148576233,9.10786307,4.568597637,4.71983508,7.941206103,0,0,0,3.284217983,9.089461075,9.511920629,6.649694489,0,1.458591988,5.63115959,0,15.76631408,8.725332171,0.906274914,0,9.337699944,3.818952789,9.202951483,0.906274914,0,0.906274914,6.494553217,7.561883614,9.770587916,9.929052717,10.85802763,0,4
4.57782155,3.800237273,7.280780048,10.15322267,7.183417038,0,0.633198686,1.407570295,3.587280971,0,0,0,0,9.517039425,3.373843063,4.085594615,8.363587247,0,0,0,3.373843063,9.111307844,4.83532788,8.313019052,0,8.197521421,6.256425725,2.279976373,14.14971537,8.955118061,0.633198686,0,9.055634931,0,9.774673418,0,0,0,1.407570295,5.823937836,10.25755285,9.986937059,10.75649795,0.633198686,4
3.858915956,4.324522612,6.708380392,10.24089864,6.401096251,0,0,0,3.591344313,0,0,0,0.690729962,7.750258115,3.167165213,2.025135132,9.872593318,0,0,0,2.025135132,9.8763696,5.397197149,5.190757068,6.325785749,0,6.631658723,0,13.78841247,7.152132705,1.155813984,0.690729962,8.985810636,1.507008078,9.726524721,0,0,0,5.218385961,6.824946015,9.87542684,9.156970421,11.141807,0,4
1.00568742,2.075087603,6.899985227,9.789378771,6.684355902,0,1.637285644,1.039419183,3.317738201,0,0,0,0,10.13774686,2.230787107,0,9.945771551,0,0,0,9.579534683,8.825817421,2.058732098,5.114633549,0,0,7.435461914,2.058732098,13.94681492,8.005270849,0.611361264,0,8.628347109,0,10.18429269,0,0,0,4.856403118,7.320475652,10.072079,9.696091214,11.40588603,0,4
4.418817364,3.555374446,6.468829284,9.777302993,6.361089305,0,0,1.078814748,3.599734353,0,0,1.078814748,3.599734353,8.541189565,3.460886695,0,9.502111768,0,0,0,4.050754169,9.604610676,4.903086488,4.810617903,0,0,6.742450919,2.939997565,14.42286633,6.105451801,1.078814748,0,9.530597513,0,8.696247737,0,0,0,4.050754169,5.507601211,9.846917926,10.08714456,11.34645279,1.078814748,4
3.425687561,3.836631104,6.499877769,9.171246866,6.486645197,0.365020579,0,0.365020579,1.955721968,0.365020579,0,0,1.723907999,9.732365878,3.352348931,2.91756542,8.327121455,0,0,0,8.571612348,9.013026706,2.756639046,6.467716397,0,0,6.299781318,1.286585483,14.82717893,7.506256002,0,0,9.453075106,4.023175496,9.321630508,0,0,0,6.137214546,6.996388746,9.99095486,9.79027355,12.04951165,0,4
3.310311034,2.969491284,6.39263169,10.57037754,5.601063565,0,0,0,2.665529211,0.643948519,0,0.357608304,0,9.248003443,2.38388397,2.625317253,8.959320982,0,0,0,4.2902327,7.895611633,3.362147228,5.2619031,0,0,6.670727055,0,13.71992353,7.280121179,0,0,9.430220447,0,9.687601388,0,0,0,0,5.231440089,9.858643115,9.724046522,11.31760481,0.643948519,4
5.002918503,4.382743328,6.918970541,10.2199792,8.03912194,1.511923396,0,1.511923396,3.704540018,0,0,0,0,9.505664697,6.040340139,6.95333509,8.54389022,0,0,0.945532795,5.535132267,9.414645072,0.945532795,5.453043407,0,0,6.125270873,0.945532795,12.98288665,7.837804515,2.233796049,0,9.944359213,0,10.32158992,0,0,0,3.803537038,3.896165266,10.0183532,9.643989633,10.66052187,0.945532795,4
1.228541666,1.880881397,5.706903472,10.02664793,7.178425834,0.449957484,0.792522224,1.301060806,2.698329621,0.449957484,0,0,0,10.98694417,3.343521528,0,9.389822754,0,0,0.449957484,1.500904007,10.73916459,1.500904007,6.029678151,0,0,6.412940687,2.329525485,14.7702406,9.385881809,1.069083442,0.449957484,10.18337485,0,10.02411464,0,0,0,4.631808574,3.582676423,10.83276346,9.221345444,11.11603199,2.614592068,4
2.480988873,2.560445952,7.026788996,10.04653744,5.643527218,0,0,0.706729455,2.741790545,0,0.396269112,0,0,8.92899204,1.367538811,0,10.0339873,0,0,0.706729455,6.426583454,10.31129421,2.808405646,9.875781599,0,1.367538811,7.334907887,0.706729455,13.21428117,7.230529674,0,0.706729455,9.540474864,0.706729455,9.472140459,0,0,0,2.741790545,6.339174806,10.60713609,8.412612185,11.44107155,0,4
5.409475798,5.161097611,7.298575842,9.739623677,8.067278385,0.944558634,0.54823932,1.51060753,2.809455605,0,0,0,0,10.18741394,5.976157391,5.003683184,6.752159835,0,0,0.944558634,1.255198566,10.04820076,3.22060856,6.952962511,0,0,6.054414388,1.916056195,12.54450567,8.839943846,2.232230954,0,9.100268106,1.916056195,9.845637449,0.54823932,0,0,5.73450099,8.592879319,10.02342171,9.817824684,10.77919405,0,4
3.339165896,0,7.091668103,10.04254859,5.607235611,1.051720116,0,1.383718115,3.616604713,0,0,0,0,8.474168312,2.249566698,4.798257933,9.677009569,0,1.051720116,0,5.542285913,8.652084894,7.564568706,6.112981556,0,1.051720116,5.817134603,8.058305671,13.96645138,11.32646319,0,0,9.162109308,3.48453775,9.574150718,2.403758537,0.619647767,0,4.18328006,4.620891338,10.7023805,10.48522554,11.42320522,0.619647767,4
3.027808708,2.5918948,7.092852261,9.305915817,8.260787839,0.635800817,0,0.635800817,2.28596439,0.635800817,0.635800817,0,4.309663699,10.74644714,5.333527495,4.83084348,8.920370722,0,0,1.075669535,6.099484577,10.31233844,1.914258349,5.679021179,1.075669535,0,6.071241383,11.9556717,14.19150652,8.366247892,2.28596439,0,9.569411342,0,10.1711768,0,0,0,10.11968039,5.429351502,10.29971173,10.33106248,11.79181407,0,4
3.424209968,3.536202137,6.387860518,9.027292306,8.828393575,0,0,0.913952109,2.656496371,0,0,0,0.913952109,9.208546522,5.036951634,2.963344646,7.947198584,0,0,0,5.184554047,9.271820156,2.656496371,8.149147565,0,8.75056631,6.834091759,2.656496371,14.11803262,9.999985911,0,0,9.888667155,0,9.801299335,0,0,0,1.469000296,6.656948215,9.542014226,9.448349679,11.10845912,1.868884273,4
3.29940586,2.633570707,7.820198113,9.845145017,8.121984127,0.75309103,0,2.030088839,2.146329373,0,0,0,0,8.037947723,3.976006126,6.12027106,7.13421067,0,0,1.020128789,6.202662591,8.262240517,2.253898528,6.534334012,0.425136999,5.195379098,6.889473543,0,11.25971973,10.27715952,0.75309103,0.425136999,9.352047841,0.425136999,8.862200299,0,0,0,0.75309103,7.870586656,9.874936791,10.04462635,10.59230753,0.425136999,4
3.506462307,3.306364327,6.739767111,9.232212243,5.577957468,0,0,0.755143958,2.357974195,0,0,0.755143958,0,9.400219829,2.357974195,3.665836154,7.892324233,0,0,0.755143958,2.84595164,9.090154773,2.357974195,5.959086196,0,1.248231207,6.368473286,1.907275263,16.03007006,8.26233919,1.248231207,0,9.327952277,0.755143958,9.08833509,0,0,0,4.997703386,6.562778183,9.733132292,10.15385599,10.69924276,0,4
3.947740954,4.11710488,6.607985666,9.018731527,7.39281541,0,0,0.459851251,3.659662019,2.001189733,0,0,0.808014289,9.858975614,3.859452788,5.756204028,8.934896822,0,0,0.459851251,10.40818111,8.952496653,2.55588976,5.943597879,0,1.701549057,6.357064573,5.465066783,14.67148025,9.554966742,1.701549057,1.524615366,8.97312046,0.808014289,9.071025197,0,0,0,4.001478005,6.332475222,9.601024182,10.07471682,10.89336221,0.459851251,4
